0,0,0,0,6.6605062,7.2837152,0
1,0,1,0,6.7330155,7.370263,0
2,0,2,0,6.8609414,7.304601,0
3,0,3,0,6.8564587,7.188965,0
4,0,4,0,6.7005095,7.4037523,0
5,0,5,0,6.508405,7.619994,0
6,0,6,0,6.4449067,7.613975,0
7,0,7,0,6.4345436,7.666497,0
8,0,8,0,6.231421,7.922223,0
9,0,9,0,5.9768524,8.0969925,0
10,0,10,0,5.9380474,8.127564,0
11,0,11,0,6.106355,8.106694,0
12,0,12,0,6.2732534,8.150837,0
13,0,13,0,6.4126916,8.247217,0
14,0,14,0,6.55293,8.143152,0
15,0,15,0,6.675113,7.966742,0
16,0,16,0,6.75289,7.768916,0
17,0,17,0,6.910077,7.463659,0
18,0,18,0,6.9921317,7.2212906,0
19,0,19,0,6.902798,7.244638,0
20,0,20,0,6.8151784,7.4104686,0
21,0,21,0,6.849327,7.398473,0
22,0,22,0,6.9780717,7.3425374,0
23,0,23,0,6.919572,7.47309,0
24,0,24,0,6.632013,7.5883594,0
25,0,25,0,6.348384,7.511142,0
26,0,26,0,6.1868186,7.217664,0
27,0,27,0,6.179981,6.729772,0
28,0,28,0,6.1078215,6.2525206,0
29,0,29,0,5.435214,5.3128343,0
30,0,30,0,4.0617127,3.5914478,0
31,0,31,0,2.3660789,2.5332284,0
32,0,32,0,0.708246,1.7202644,0
33,0,33,0,0.072817765,1.1889913,0
34,0,34,0,1.463623,2.166196,0
35,0,35,0,4.1284604,4.062425,0
36,0,36,0,7.0814204,6.16273,0
37,0,37,0,8.908598,7.1460238,0
38,0,38,0,9.183077,7.635101,0
39,0,39,0,8.567297,7.7044134,0
40,0,40,0,6.8424892,6.075267,0
41,0,41,0,4.316754,4.1145453,0
42,0,42,0,2.8688953,3.4088664,0
43,0,43,0,4.00583,4.8236027,0
44,0,44,0,4.7965617,6.3122787,0
45,0,45,0,4.867747,7.07506,0
46,0,46,0,5.4591923,7.9546757,0
47,0,47,0,5.6811743,7.9522505,0
48,0,48,0,5.8155403,7.3457575,0
49,0,49,0,5.774855,6.6491356,0
50,0,50,0,5.684074,6.357074,0
51,0,51,0,5.6747518,6.356076,0
52,1,0,0,6.283504,7.1717124,0
53,1,1,0,6.6195946,7.1118097,0
54,1,2,0,6.885717,7.0147977,0
55,1,3,0,7.0473266,6.977377,0
56,1,4,0,7.075846,7.2571015,0
57,1,5,0,6.900507,7.593226,0
58,1,6,0,6.6707015,7.7495804,0
