0,0,0,0.0,9.417342931927816,-9.386824404755025,0
1,0,1,0.0,8.513530133360668,-9.325913489012398,0
2,0,2,0.0,7.713611998926737,-9.43408502069639,0
3,0,3,0.0,6.783677555675242,-9.709530173396683,0
4,0,4,0.0,5.629643342377903,-9.455210577078402,0
5,0,5,0.0,4.656614626000842,-9.859913649442841,0
6,0,6,0.0,3.342315308104746,-9.679274615227904,0
7,0,7,0.0,2.5692199833546807,-9.802344404628338,0
8,0,8,0.0,1.888438027652477,-9.531565167184429,0
9,0,9,0.0,0.8466737883849603,-9.408831690710466,0
10,0,10,0.0,-0.39488900545207406,-9.360627839114686,0
11,0,11,0.0,-1.516494604128873,-9.505196279256024,0
12,0,12,0.0,-2.181709158980339,-9.976797873891162,0
13,0,13,0.0,-3.3499537176733405,-10.05719278488303,0
14,0,14,0.0,-4.386491360569813,-9.682105871711636,0
15,0,15,0.0,-5.418871930073827,-9.578119628774612,0
16,0,16,0.0,-6.389232252477941,-9.45968201074612,0
17,0,17,0.0,-7.420130545810224,-9.697811660296583,0
18,0,18,0.0,-8.334213929680768,-9.476716296909562,0
19,0,19,0.0,-9.187151542814213,-9.837896220968402,0
20,0,20,0.0,-9.583958905210048,9.409649666559822,0
21,0,21,0.0,-8.70284743235232,9.2782482993591,0
22,0,22,0.0,-7.410026392953822,9.19222012848718,0
23,0,23,0.0,-6.5008856128751695,9.655404355131642,0
24,0,24,0.0,-5.330696920155594,9.503222156585972,0
25,0,25,0.0,-4.604069570380403,9.254784181012036,0
26,0,26,0.0,-3.493277748828165,9.3562041962692,0
27,0,27,0.0,-2.648192463456728,9.440099861449236,0
28,0,28,0.0,-1.5067582272570084,9.476422120036583,0
29,0,29,0.0,-0.23300361783751147,9.63185388359835,0
30,0,30,0.0,0.5893340177884713,9.518997485029407,0
31,0,31,0.0,1.7266060407762573,9.368867996463528,0
32,0,32,0.0,2.3217142728789772,9.097886805347297,0
33,0,33,0.0,3.726274327515936,9.278685249549081,0
34,0,34,0.0,4.759414118524177,9.50412733506192,0
35,0,35,0.0,5.57582136213717,9.355070379648536,0
36,0,36,0.0,6.644716244768781,9.821863620513016,0
37,0,37,0.0,7.608117417002008,9.45571359416341,0
