0,0,0,0,9.6,-9.6,0
1,0,1,0,8.6,-9.6,0
2,0,2,0,7.6,-9.6,0
3,0,3,0,6.6,-9.6,0
4,0,4,0,5.6,-9.6,0
5,0,5,0,4.6,-9.6,0
6,0,6,0,3.5999999999999996,-9.6,0
7,0,7,0,2.5999999999999996,-9.6,0
8,0,8,0,1.5999999999999996,-9.6,0
9,0,9,0,0.5999999999999996,-9.6,0
10,0,10,0,-0.40000000000000036,-9.6,0
11,0,11,0,-1.4000000000000004,-9.6,0
12,0,12,0,-2.4000000000000004,-9.6,0
13,0,13,0,-3.4000000000000004,-9.6,0
14,0,14,0,-4.4,-9.6,0
15,0,15,0,-5.4,-9.6,0
16,0,16,0,-6.4,-9.6,0
17,0,17,0,-7.4,-9.6,0
18,0,18,0,-8.4,-9.6,0
19,0,19,0,-9.4,-9.6,0
20,0,20,0,-9.399999999999999,9.4,0
21,0,21,0,-8.399999999999999,9.4,0
22,0,22,0,-7.399999999999999,9.4,0
23,0,23,0,-6.399999999999999,9.4,0
24,0,24,0,-5.399999999999999,9.4,0
25,0,25,0,-4.399999999999999,9.4,0
26,0,26,0,-3.3999999999999986,9.4,0
27,0,27,0,-2.3999999999999986,9.4,0
28,0,28,0,-1.3999999999999986,9.4,0
29,0,29,0,-0.3999999999999986,9.4,0
30,0,30,0,0.6000000000000014,9.4,0
31,0,31,0,1.6000000000000014,9.4,0
32,0,32,0,2.6000000000000014,9.4,0
33,0,33,0,3.6000000000000014,9.4,0
34,0,34,0,4.600000000000001,9.4,0
35,0,35,0,5.600000000000001,9.4,0
36,0,36,0,6.600000000000001,9.4,0
37,0,37,0,7.600000000000001,9.4,0
38,0,38,0,8.600000000000001,9.4,0
39,0,39,0,9.600000000000001,9.4,0
40,1,0,0,9.6,-8.6,0
41,1,1,0,8.6,-8.6,0
42,1,2,0,7.6,-8.6,0
43,1,3,0,6.6,-8.6,0
44,1,4,0,5.6,-8.6,0
45,1,5,0,4.6,-8.6,0
46,1,6,0,3.5999999999999996,-8.6,0
47,1,7,0,2.5999999999999996,-8.6,0
48,1,8,0,1.5999999999999996,-8.6,0
49,1,9,0,0.5999999999999996,-8.6,0
50,1,10,0,-0.40000000000000036,-8.6,0
51,1,11,0,-1.4000000000000004,-8.6,0
52,1,12,0,-2.4000000000000004,-8.6,0
53,1,13,0,-3.4000000000000004,-8.6,0
54,1,14,0,-4.4,-8.6,0
55,1,15,0,-5.4,-8.6,0
56,1,16,0,-6.4,-8.6,0
57,1,17,0,-7.4,-8.6,0
58,1,18,0,-8.4,-8.6,0
59,1,19,0,-9.4,-8.6,0
60,1,20,0,-9.399999999999999,8.4,0
61,1,21,0,-8.399999999999999,8.4,0
62,1,22,0,-7.399999999999999,8.4,0
63,1,23,0,-6.399999999999999,8.4,0
64,1,24,0,-5.399999999999999,8.4,0
65,1,25,0,-4.399999999999999,8.4,0
66,1,26,0,-3.3999999999999986,8.4,0
67,1,27,0,-2.3999999999999986,8.4,0
68,1,28,0,-1.3999999999999986,8.4,0
69,1,29,0,-0.3999999999999986,8.4,0
70,1,30,0,0.6000000000000014,8.4,0
71,1,31,0,1.6000000000000014,8.4,0
72,1,32,0,2.6000000000000014,8.4,0
73,1,33,0,3.6000000000000014,8.4,0
74,1,34,0,4.600000000000001,8.4,0
75,1,35,0,5.600000000000001,8.4,0
76,1,36,0,6.600000000000001,8.4,0
77,1,37,0,7.600000000000001,8.4,0
78,1,38,0,8.600000000000001,8.4,0
79,1,39,0,9.600000000000001,8.4,0
80,2,0,0,9.6,-7.6,0
81,2,1,0,8.6,-7.6,0
82,2,2,0,7.6,-7.6,0
83,2,3,0,6.6,-7.6,0
84,2,4,0,5.6,-7.6,0
85,2,5,0,4.6,-7.6,0
86,2,6,0,3.5999999999999996,-7.6,0
87,2,7,0,2.5999999999999996,-7.6,0
88,2,8,0,1.5999999999999996,-7.6,0
89,2,9,0,0.5999999999999996,-7.6,0
90,2,10,0,-0.40000000000000036,-7.6,0
91,2,11,0,-1.4000000000000004,-7.6,0
92,2,12,0,-2.4000000000000004,-7.6,0
93,2,13,0,-3.4000000000000004,-7.6,0
94,2,14,0,-4.4,-7.6,0
95,2,15,0,-5.4,-7.6,0
96,2,16,0,-6.4,-7.6,0
97,2,17,0,-7.4,-7.6,0
98,2,18,0,-8.4,-7.6,0
99,2,19,0,-9.4,-7.6,0
100,2,20,0,-9.399999999999999,7.4,0
101,2,21,0,-8.399999999999999,7.4,0
102,2,22,0,-7.399999999999999,7.4,0
103,2,23,0,-6.399999999999999,7.4,0
104,2,24,0,-5.399999999999999,7.4,0
105,2,25,0,-4.399999999999999,7.4,0
106,2,26,0,-3.3999999999999986,7.4,0
107,2,27,0,-2.3999999999999986,7.4,0
108,2,28,0,-1.3999999999999986,7.4,0
109,2,29,0,-0.3999999999999986,7.4,0
110,2,30,0,0.6000000000000014,7.4,0
111,2,31,0,1.6000000000000014,7.4,0
112,2,32,0,2.6000000000000014,7.4,0
113,2,33,0,3.6000000000000014,7.4,0
114,2,34,0,4.600000000000001,7.4,0
115,2,35,0,5.600000000000001,7.4,0
116,2,36,0,6.600000000000001,7.4,0
117,2,37,0,7.600000000000001,7.4,0
118,2,38,0,8.600000000000001,7.4,0
119,2,39,0,9.600000000000001,7.4,0
120,3,0,0,9.6,-6.6,0
121,3,1,0,8.6,-6.6,0
122,3,2,0,7.6,-6.6,0
123,3,3,0,6.6,-6.6,0
124,3,4,0,5.6,-6.6,0
125,3,5,0,4.6,-6.6,0
126,3,6,0,3.5999999999999996,-6.6,0
127,3,7,0,2.5999999999999996,-6.6,0
128,3,8,0,1.5999999999999996,-6.6,0
129,3,9,0,0.5999999999999996,-6.6,0
130,3,10,0,-0.40000000000000036,-6.6,0
131,3,11,0,-1.4000000000000004,-6.6,0
132,3,12,0,-2.4000000000000004,-6.6,0
133,3,13,0,-3.4000000000000004,-6.6,0
134,3,14,0,-4.4,-6.6,0
135,3,15,0,-5.4,-6.6,0
136,3,16,0,-6.4,-6.6,0
137,3,17,0,-7.4,-6.6,0
138,3,18,0,-8.4,-6.6,0
139,3,19,0,-9.4,-6.6,0
140,3,20,0,-9.399999999999999,6.4,0
141,3,21,0,-8.399999999999999,6.4,0
142,3,22,0,-7.399999999999999,6.4,0
143,3,23,0,-6.399999999999999,6.4,0
144,3,24,0,-5.399999999999999,6.4,0
145,3,25,0,-4.399999999999999,6.4,0
146,3,26,0,-3.3999999999999986,6.4,0
147,3,27,0,-2.3999999999999986,6.4,0
148,3,28,0,-1.3999999999999986,6.4,0
149,3,29,0,-0.3999999999999986,6.4,0
150,3,30,0,0.6000000000000014,6.4,0
151,3,31,0,1.6000000000000014,6.4,0
152,3,32,0,2.6000000000000014,6.4,0
153,3,33,0,3.6000000000000014,6.4,0
154,3,34,0,4.600000000000001,6.4,0
155,3,35,0,5.600000000000001,6.4,0
156,3,36,0,6.600000000000001,6.4,0
157,3,37,0,7.600000000000001,6.4,0
158,3,38,0,8.600000000000001,6.4,0
159,3,39,0,9.600000000000001,6.4,0
160,4,0,0,9.6,-5.6,0
161,4,1,0,8.6,-5.6,0
162,4,2,0,7.6,-5.6,0
163,4,3,0,6.6,-5.6,0
164,4,4,0,5.6,-5.6,0
165,4,5,0,4.6,-5.6,0
166,4,6,0,3.5999999999999996,-5.6,0
167,4,7,0,2.5999999999999996,-5.6,0
168,4,8,0,1.5999999999999996,-5.6,0
169,4,9,0,0.5999999999999996,-5.6,0
170,4,10,0,-0.40000000000000036,-5.6,0
171,4,11,0,-1.4000000000000004,-5.6,0
172,4,12,0,-2.4000000000000004,-5.6,0
173,4,13,0,-3.4000000000000004,-5.6,0
174,4,14,0,-4.4,-5.6,0
175,4,15,0,-5.4,-5.6,0
176,4,16,0,-6.4,-5.6,0
177,4,17,0,-7.4,-5.6,0
178,4,18,0,-8.4,-5.6,0
179,4,19,0,-9.4,-5.6,0
180,4,20,0,-9.399999999999999,5.4,0
181,4,21,0,-8.399999999999999,5.4,0
182,4,22,0,-7.399999999999999,5.4,0
183,4,23,0,-6.399999999999999,5.4,0
184,4,24,0,-5.399999999999999,5.4,0
185,4,25,0,-4.399999999999999,5.4,0
186,4,26,0,-3.3999999999999986,5.4,0
187,4,27,0,-2.3999999999999986,5.4,0
188,4,28,0,-1.3999999999999986,5.4,0
189,4,29,0,-0.3999999999999986,5.4,0
190,4,30,0,0.6000000000000014,5.4,0
191,4,31,0,1.6000000000000014,5.4,0
192,4,32,0,2.6000000000000014,5.4,0
193,4,33,0,3.6000000000000014,5.4,0
194,4,34,0,4.600000000000001,5.4,0
195,4,35,0,5.600000000000001,5.4,0
196,4,36,0,6.600000000000001,5.4,0
197,4,37,0,7.600000000000001,5.4,0
198,4,38,0,8.600000000000001,5.4,0
199,4,39,0,9.600000000000001,5.4,0
200,5,0,0,9.6,-4.6,0
201,5,1,0,8.6,-4.6,0
202,5,2,0,7.6,-4.6,0
203,5,3,0,6.6,-4.6,0
204,5,4,0,5.6,-4.6,0
205,5,5,0,4.6,-4.6,0
206,5,6,0,3.5999999999999996,-4.6,0
207,5,7,0,2.5999999999999996,-4.6,0
208,5,8,0,1.5999999999999996,-4.6,0
209,5,9,0,0.5999999999999996,-4.6,0
210,5,10,0,-0.40000000000000036,-4.6,0
211,5,11,0,-1.4000000000000004,-4.6,0
212,5,12,0,-2.4000000000000004,-4.6,0
213,5,13,0,-3.4000000000000004,-4.6,0
214,5,14,0,-4.4,-4.6,0
215,5,15,0,-5.4,-4.6,0
216,5,16,0,-6.4,-4.6,0
217,5,17,0,-7.4,-4.6,0
218,5,18,0,-8.4,-4.6,0
219,5,19,0,-9.4,-4.6,0
220,5,20,0,-9.399999999999999,4.4,0
221,5,21,0,-8.399999999999999,4.4,0
222,5,22,0,-7.399999999999999,4.4,0
223,5,23,0,-6.399999999999999,4.4,0
224,5,24,0,-5.399999999999999,4.4,0
225,5,25,0,-4.399999999999999,4.4,0
226,5,26,0,-3.3999999999999986,4.4,0
227,5,27,0,-2.3999999999999986,4.4,0
228,5,28,0,-1.3999999999999986,4.4,0
229,5,29,0,-0.3999999999999986,4.4,0
230,5,30,0,0.6000000000000014,4.4,0
231,5,31,0,1.6000000000000014,4.4,0
232,5,32,0,2.6000000000000014,4.4,0
233,5,33,0,3.6000000000000014,4.4,0
234,5,34,0,4.600000000000001,4.4,0
235,5,35,0,5.600000000000001,4.4,0
236,5,36,0,6.600000000000001,4.4,0
237,5,37,0,7.600000000000001,4.4,0
238,5,38,0,8.600000000000001,4.4,0
239,5,39,0,9.600000000000001,4.4,0
240,6,0,0,9.6,-3.5999999999999996,0
241,6,1,0,8.6,-3.5999999999999996,0
242,6,2,0,7.6,-3.5999999999999996,0
243,6,3,0,6.6,-3.5999999999999996,0
244,6,4,0,5.6,-3.5999999999999996,0
245,6,5,0,4.6,-3.5999999999999996,0
246,6,6,0,3.5999999999999996,-3.5999999999999996,0
247,6,7,0,2.5999999999999996,-3.5999999999999996,0
248,6,8,0,1.5999999999999996,-3.5999999999999996,0
249,6,9,0,0.5999999999999996,-3.5999999999999996,0
250,6,10,0,-0.40000000000000036,-3.5999999999999996,0
251,6,11,0,-1.4000000000000004,-3.5999999999999996,0
252,6,12,0,-2.4000000000000004,-3.5999999999999996,0
253,6,13,0,-3.4000000000000004,-3.5999999999999996,0
254,6,14,0,-4.4,-3.5999999999999996,0
255,6,15,0,-5.4,-3.5999999999999996,0
256,6,16,0,-6.4,-3.5999999999999996,0
257,6,17,0,-7.4,-3.5999999999999996,0
258,6,18,0,-8.4,-3.5999999999999996,0
259,6,19,0,-9.4,-3.5999999999999996,0
260,6,20,0,-9.399999999999999,3.4000000000000004,0
261,6,21,0,-8.399999999999999,3.4000000000000004,0
262,6,22,0,-7.399999999999999,3.4000000000000004,0
263,6,23,0,-6.399999999999999,3.4000000000000004,0
264,6,24,0,-5.399999999999999,3.4000000000000004,0
265,6,25,0,-4.399999999999999,3.4000000000000004,0
266,6,26,0,-3.3999999999999986,3.4000000000000004,0
267,6,27,0,-2.3999999999999986,3.4000000000000004,0
268,6,28,0,-1.3999999999999986,3.4000000000000004,0
269,6,29,0,-0.3999999999999986,3.4000000000000004,0
270,6,30,0,0.6000000000000014,3.4000000000000004,0
271,6,31,0,1.6000000000000014,3.4000000000000004,0
272,6,32,0,2.6000000000000014,3.4000000000000004,0
273,6,33,0,3.6000000000000014,3.4000000000000004,0
274,6,34,0,4.600000000000001,3.4000000000000004,0
275,6,35,0,5.600000000000001,3.4000000000000004,0
276,6,36,0,6.600000000000001,3.4000000000000004,0
277,6,37,0,7.600000000000001,3.4000000000000004,0
278,6,38,0,8.600000000000001,3.4000000000000004,0
279,6,39,0,9.600000000000001,3.4000000000000004,0
280,7,0,0,9.6,-2.5999999999999996,0
281,7,1,0,8.6,-2.5999999999999996,0
282,7,2,0,7.6,-2.5999999999999996,0
283,7,3,0,6.6,-2.5999999999999996,0
284,7,4,0,5.6,-2.5999999999999996,0
285,7,5,0,4.6,-2.5999999999999996,0
286,7,6,0,3.5999999999999996,-2.5999999999999996,0
287,7,7,0,2.5999999999999996,-2.5999999999999996,0
288,7,8,0,1.5999999999999996,-2.5999999999999996,0
289,7,9,0,0.5999999999999996,-2.5999999999999996,0
290,7,10,0,-0.40000000000000036,-2.5999999999999996,0
291,7,11,0,-1.4000000000000004,-2.5999999999999996,0
292,7,12,0,-2.4000000000000004,-2.5999999999999996,0
293,7,13,0,-3.4000000000000004,-2.5999999999999996,0
294,7,14,0,-4.4,-2.5999999999999996,0
295,7,15,0,-5.4,-2.5999999999999996,0
296,7,16,0,-6.4,-2.5999999999999996,0
297,7,17,0,-7.4,-2.5999999999999996,0
298,7,18,0,-8.4,-2.5999999999999996,0
299,7,19,0,-9.4,-2.5999999999999996,0
300,7,20,0,-9.399999999999999,2.4000000000000004,0
301,7,21,0,-8.399999999999999,2.4000000000000004,0
302,7,22,0,-7.399999999999999,2.4000000000000004,0
303,7,23,0,-6.399999999999999,2.4000000000000004,0
304,7,24,0,-5.399999999999999,2.4000000000000004,0
305,7,25,0,-4.399999999999999,2.4000000000000004,0
306,7,26,0,-3.3999999999999986,2.4000000000000004,0
307,7,27,0,-2.3999999999999986,2.4000000000000004,0
308,7,28,0,-1.3999999999999986,2.4000000000000004,0
309,7,29,0,-0.3999999999999986,2.4000000000000004,0
310,7,30,0,0.6000000000000014,2.4000000000000004,0
311,7,31,0,1.6000000000000014,2.4000000000000004,0
312,7,32,0,2.6000000000000014,2.4000000000000004,0
313,7,33,0,3.6000000000000014,2.4000000000000004,0
314,7,34,0,4.600000000000001,2.4000000000000004,0
315,7,35,0,5.600000000000001,2.4000000000000004,0
316,7,36,0,6.600000000000001,2.4000000000000004,0
317,7,37,0,7.600000000000001,2.4000000000000004,0
318,7,38,0,8.600000000000001,2.4000000000000004,0
319,7,39,0,9.600000000000001,2.4000000000000004,0
320,8,0,0,9.6,-1.5999999999999996,0
321,8,1,0,8.6,-1.5999999999999996,0
322,8,2,0,7.6,-1.5999999999999996,0
323,8,3,0,6.6,-1.5999999999999996,0
324,8,4,0,5.6,-1.5999999999999996,0
325,8,5,0,4.6,-1.5999999999999996,0
326,8,6,0,3.5999999999999996,-1.5999999999999996,0
327,8,7,0,2.5999999999999996,-1.5999999999999996,0
328,8,8,0,1.5999999999999996,-1.5999999999999996,0
329,8,9,0,0.5999999999999996,-1.5999999999999996,0
330,8,10,0,-0.40000000000000036,-1.5999999999999996,0
331,8,11,0,-1.4000000000000004,-1.5999999999999996,0
332,8,12,0,-2.4000000000000004,-1.5999999999999996,0
333,8,13,0,-3.4000000000000004,-1.5999999999999996,0
334,8,14,0,-4.4,-1.5999999999999996,0
335,8,15,0,-5.4,-1.5999999999999996,0
336,8,16,0,-6.4,-1.5999999999999996,0
337,8,17,0,-7.4,-1.5999999999999996,0
338,8,18,0,-8.4,-1.5999999999999996,0
339,8,19,0,-9.4,-1.5999999999999996,0
340,8,20,0,-9.399999999999999,1.4000000000000004,0
341,8,21,0,-8.399999999999999,1.4000000000000004,0
342,8,22,0,-7.399999999999999,1.4000000000000004,0
343,8,23,0,-6.399999999999999,1.4000000000000004,0
344,8,24,0,-5.399999999999999,1.4000000000000004,0
345,8,25,0,-4.399999999999999,1.4000000000000004,0
346,8,26,0,-3.3999999999999986,1.4000000000000004,0
347,8,27,0,-2.3999999999999986,1.4000000000000004,0
348,8,28,0,-1.3999999999999986,1.4000000000000004,0
